id,tmdb_id,title,original_title,tagline,overview,runtime,budget,revenue,release_date,status,popularity,vote_average,vote_count,original_language,poster_path,backdrop_path,teaser_link,trailer_link,awards,is_active,user_ratings_count,streaming_platforms,cached_average_rating,homepage,spoken_languages,production_countries,belongs_to_collection,imdb_id
6940,1395101,Sleep Token: The ‘24 Birmingham Ritual,Sleep Token: The ‘24 Birmingham Ritual,Birmingham gathers in worship.,"Sleep Token perform during their UK tour live in Birmingham, England.",90,0,0,2024-11-28,Released,0.964,0.0,0,,/50GILQNC4tm0wKJRU3NfSfJD7OJ.jpg,,,,[],1,0,[],,,[],[],[],
5879,1397964,A Dance,En dans,,A dance you will never see,5,0,0,2024-12-06,Released,0.477,0.0,0,,/quW48FxAduiDsHDRStUkav0LPQv.jpg,,,,[],1,0,[],,,[],[],[],
6491,1398859,Judith Hill: Studio Live Session 2024,Judith Hill: Studio Live Session 2024,,,0,0,0,2024-12-01,Released,1.002,0.0,0,,/3ApuFav5AE6Kn3FwJTIYCfcB2Gi.jpg,,,,[],1,0,[],,,[],[],[],
13973,1186274,Goldilocks and the Three Bears: Death & Porridge,Goldilocks and the Three Bears: Death & Porridge,You know her name. You know the consequences.,A group of friends on a rural getaway must fight for their lives against vengeful masked versions of the fairy tale characters.,83,0,0,2024-06-05,Released,5.271625,6.0,4,,/42C0Yq0TwqMUIWOBPNJ53mwWqyh.jpg,/zkjaw6CmR3UVNTZfNfAHGbYRAzv.jpg,https://www.youtube.com/watch?v=5MfYIOPf94w,https://www.youtube.com/watch?v=x3s7uCRNwIg,[],1,0,[],,,[],[],[],
17750,1111593,Enten Füttern,Enten Füttern,Who is Joel really and where is his baby stroller,"When 30y/o Joel returns to the stairwell, he freezes in shock. His baby stroller is gone.",18,2000,0,2024-03-13,Released,0.204,7.0,1,,/4fQ8JexDvTFTuYYKLlTP29nsUcp.jpg,,,,[],1,0,[],,,[],[],[],
19878,989017,Waltair Veerayya,వాల్తేరు వీరయ్య,#Poonakaalu Loading...,"A notorious smuggler Waltair Veerayya is hired by a CI Seethapathi, reaches Malaysia with the ostensible mission of kidnapping a drug mafia leader named Solomon, who escaped India after wreaking havoc on the RAW agents and local policemen. Veerayya manages to pummel Solomon, who is fiercely protected by his ruthless gang-lord brother Kaala. Tables are turned, when Veerayya reveals that he shares a turbulent past with Kaala & an ACP Vikram Sagar who is hell-bent on ending his smuggling activities.",160,0,0,2023-01-13,Released,8.189,5.4,27,,/g4mx225pbBH5i0KSjc3t1pO5hIy.jpg,/4JgZdSxx0YOwUx4cdokGgD9o4fE.jpg,,https://www.youtube.com/watch?v=AIdMYKIrHFw,[],1,0,[],,,[],[],[],
24071,1096733,The Man Who Stole the Scream,The Man Who Stole the Scream,,"The true story about the master thief who stole Edvard Munch’s iconic painting ‘The Scream’ – told by himself! A witty and wildly entertaining film about boyhood dreams, lost friendships and one of the world’s most famous works of art.",97,0,0,2023-03-17,Released,1.752,6.0,1,,/ngL6RkDjejzafwlshUPRFgh2iOt.jpg,/eLE9F2qZNRYp7Rya3NeiqFIrX7d.jpg,,https://www.youtube.com/watch?v=F9dNPOysYTI,[],1,0,[],,,[],[],[],
22332,1061668,Waking Up in Silence,Прокидаючись у тиші,,"A summer’s day in a former German military barrack: children forced to flee Ukraine have found refuge here. In their games, they discover military symbols from the past and link them to their experiences.",17,0,0,2023-02-20,Released,1.67,7.5,2,,/6XJE5rwbGohkVjqQCOTcb8L6o09.jpg,/mlBpDy2fZt1CtLPrP0b9WLTznsr.jpg,,https://www.youtube.com/watch?v=DRFypEAe11Y,[],1,0,[],,,[],[],[],
250,991494,The SpongeBob Movie: Search for SquarePants,The SpongeBob Movie: Search for SquarePants,,SpongeBob travels to the depths of the ocean and faces off against the ghost of the Flying Dutchman.,0,0,0,2025-12-19,In Production,13.501,0.0,0,,/mwoQShS32Xgspr9nHQRYo7n9uwk.jpg,/zOFaPrU8iuVvmsTXjGfXkeitVAM.jpg,,,[],1,0,[],,,[],[],[],
4613,1404491,Behind The Maestro,Behind The Maestro,Editor's Life,"Observing the behind-the-scenes experiences full of stories, film editors struggle alone in silence, facing time pressure and demands for perfection, as they try to maintain mental balance amidst the endless routine.",0,0,0,2024-12-18,Released,0.649,0.0,0,,/loUgpE8k1RYdUScqkibggJJwdBQ.jpg,/ij37QsTglZO00K53EEc9QFKWeQz.jpg,,,[],1,0,[],,,[],[],[],
8267,1420592,La Sombra,La Sombra,All together now!,"A young man argues with his friend thanks to ""la sombra"".",0,2,0,2024-11-15,Released,0.371,0.0,0,,/otWBkMR8FFlxZcPeqvgctad48r5.jpg,/yiMlSJPoqgmhTKtfUU1TJ31FlWI.jpg,,https://www.youtube.com/watch?v=YALy0meXBco,[],1,0,[],,,[],[],[],
21856,1085648,Romantic Friction,Romantic Friction,,Book-cover artist Leanna pretends to be the elusive author of a hit romance novel that was secretly written by snobbish literary novelist Michael. She doesn’t expect to find love herself.,90,0,0,2023-06-29,Released,1.596,6.0,5,,/qJhlQA2rGv8W3TocOSa7hCINVZ1.jpg,/lraNqLz3Ioxz4sA6g8J66ryR8xN.jpg,,,[],1,0,[],,,[],[],[],
20471,1162457,Sisters,Sisters,,"After losing their mothers at a young age, Diamond and her closest cousins, Tia and Tara, known as ""Sisters"", are willing to do anything to keep their grandmother from dying of cancer and save their family.",95,0,0,2023-08-03,Released,7.965,6.7,3,,/9l2Kf8Q3H50gyzYHqTQh7XcT5Hk.jpg,/aGE0fghzwkO7PclKtBDRbKRDaXS.jpg,,https://www.youtube.com/watch?v=BiO4HPFot1Y,[],1,0,[],,,[],[],[],
6743,1323837,Left Out to Dry,Left Out to Dry,"A short documentary about homelessness, where one person attempts to live on the street.","A documentary that follows one man who attempts to live on the street, while interviewing the homeless people of Southampton and recounting his own experience.",0,500,0,2024-11-30,Released,0.459,0.0,0,,/hUjWHYCdE6qx99uI1ZDPvtFqhme.jpg,/l059JWQYD028cwemNgOWnz9PqPn.jpg,,https://www.youtube.com/watch?v=9R8inYeYkFk,[],1,0,[],,,[],[],[],
20278,1035705,8 Found Dead,8 Found Dead,"F*ck whodunnit, it's who survives.","Two couples drive to a secluded house in the desert for a weekend getaway, each with their own baggage, expectations, and secrets. Upon their arrival, they’re met by two strangers, claiming to have rented the house as well.",83,0,0,2023-09-08,Released,6.03,4.8,7,,/tSJKiMXE04YkaYG2zPIMQcbMXc3.jpg,/itM9IF5H0CASYtYuHc53PWWWgQ8.jpg,,https://www.youtube.com/watch?v=Q69QSCVvm9Q,[],1,0,[],,,[],[],[],
12905,1226886,Bhimaa,భీమా,,"When mysterious occurrences plague a closed Shiva temple at Mahendragiri, a fearless and dynamic cop Bhimaa quests to unravel and confront the sinister truth hidden in the shadows and the revelations behind strange happenings in the village, supported by spirits.",141,0,0,2024-03-08,Released,1.3211249999999999,2.7,3,,/fdaob8wA5SkeGnKA0LrpWb14TFy.jpg,/uqkFwYwFicbh9F5MbHNnp5kKmFH.jpg,,,[],1,0,[],,,[],[],[],
23309,913420,Therapy Dogs,Therapy Dogs,High school never ends.,A chronicle of the last year of high school as two friends set out to make the ultimate senior video.,83,0,5393,2023-03-10,Released,1.981,7.6,7,,/y0wQerKU1vg52yyTS5TIvdUzqod.jpg,/65PyAqQ0pTBDe0j1Pqqnj0usssN.jpg,,https://www.youtube.com/watch?v=0w7kZ7B5TPs,[],1,0,[],,,[],[],[],
24825,1127217,1943,1943,"""How Far Would One Go""","From the director of ""Eden Prime,"" ""Hardline 2nd Term,"" Kennedy Lucas' next thriller expands to the era of the 1940s, when Detective John Clark uncovers the murder mystery of young impressionable women in the heart of Hollywood.",81,90000,0,2023-09-26,Released,1.429,3.0,1,,/c8MaMcTTSJc8bpVZnZTRh6gWVD6.jpg,,,,[],1,0,[],,,[],[],[],
10370,1424518,Carl. Der Live Musikfilm,Carl. Der Live Musikfilm,,,0,0,0,,Released,0.0,0.0,0,,,,,,[],1,0,[],,,[],[],[],
23398,1159324,Secrets of the Supermarket Own-Brands,Secrets of the Supermarket Own-Brands,,"Denise Van Outen reveals the truth behind who really makes the supermarkets' own-brands, digs into the alternatives, and names big brands that also make the budget own-label option.",47,0,0,2023-07-31,Released,2.205,5.0,2,,/5QZK2M7ToqTCI6oIpY8HB09Fn2G.jpg,/jTQWIV6sAKKWbOXxj0quXOBpO0y.jpg,,,[],1,0,[],,,[],[],[],
7040,1405260,Алматы? ОК жить со смогом?,Алматы? ОК жить со смогом?,,,0,0,0,2024-11-27,Released,0.595,0.0,0,,/6zBQZzW5waDcj5I3FBr3YcpthDo.jpg,/zicf84hLJCV10VvwsiIsQAPOIEV.jpg,,,[],1,0,[],,,[],[],[],
2604,1417992,Juste un Nom de Plus,Juste un Nom de Plus,,,0,0,0,2025-01-17,Released,0.1,10.0,1,,/qDk6n1HWNgpN7pKanzu0bIXKx32.jpg,/yiCD4bdkHQsBGZnbiWlE8RfreeY.jpg,,,[],1,0,[],,,[],[],[],
12179,1205520,Tabby McTat,Tabby McTat,,"Busker Fred and his cat Tabby McTat entertain and delight passersby with music across London. One day, Fred falls, injures his leg, and is whisked away in an ambulance, leaving Tabby alone on the city's streets.",25,0,0,2024-02-23,Released,0.866375,4.8,5,,/o8Ob85i772akIhwUlkBWpu5yRUu.jpg,/8km79KrqM0WzV9JNmU905vnRTf9.jpg,,https://www.youtube.com/watch?v=77-G2wXK1Fg,[],1,0,[],,,[],[],[],
22665,936002,Doctor Jekyll,Doctor Jekyll,A modern twist on the classic horror,"Recluse Dr. Nina Jekyll befriends with her newly hired help, Rob. They must work together to prevent Hyde from destroying her life.",89,625000,21524,2023-10-27,Released,2.583,4.9,8,,/lwGZ7S2KiRJBLIgmqh8MCAAx0Px.jpg,/p5Bi3MszB4omY0CXeYZa0NPzf9c.jpg,,https://www.youtube.com/watch?v=nBDqHI7gAvo,[],1,0,[],,,[],[],[],
2140,1400783,Seeds,Seeds,,"A look into the lives of Black generational farmers, unveiling the challenges of maintaining legacy and the value of land ownership.",125,0,0,2025-01-25,Released,14.11,0.0,0,,,,,,[],1,0,[],,,[],[],[],
7591,1370593,Unearth,Unearth,,"In the pristine Bristol Bay area of Alaska, two sets of siblings are alarmed when they learn of plans for the proposed Pebble Mine in the vicinity of their homes. The Salmon sisters, Native Alaskans, work on the regulatory front – pushing the federal EPA to block the project, and remaining hyper-vigilant to political pressures that could shift at any moment. The Strickland brothers, independent fishermen who know they could be just one mine accident away from losing their livelihood, probe closed-door meetings to expose the truth behind what the developer tells the public. Together, the Salmons and the Stricklands remind us never to quit until Goliath has fallen.",93,0,0,2024-11-22,Released,0.657,0.0,0,,/zwtgXdAnid3RTgciYnMCxv7DQep.jpg,,,,[],1,0,[],,,[],[],[],
6640,1416427,O Outro Lado da Moeda,O Outro Lado da Moeda,,,0,0,0,2024-11-30,Released,0.431,0.0,0,,,,,,[],1,0,[],,,[],[],[],
12795,1203346,Queen Size,Queen Size,,"This morning, Marina has an appointment with Charlie to sell her a mattress. This evening, she will cancel her plane for Reunion. But they don't know that yet.",19,0,0,2024-11-01,Released,1.855,7.0,2,,/k7u7oc263kSYr4QFYguBuTyILQV.jpg,,,,[],1,0,[],,,[],[],[],
4668,1411811,Sugar Daddy Killer,Sugar Daddy Killer,She's gotta pay the bills somehow.,"Sasha has just ended a relationship with her boyfriend and is looking for a fresh start. Her friend Tonya tells her she needs to get a Sugar Daddy to forget about her boyfriend, and get her bills paid. Sasha starts dating a Sugar Daddy and decides she is going to scam him. When Sasha's Sugar Daddy wants more than conversation, she is forced to kill him. Now Sasha decides to start killing one Sugar Daddy after the next to get all the money she can.",75,0,0,2024-12-17,Released,0.579,0.0,0,,/qILhD6uxmYhNexvMHV8jdmdTLiR.jpg,/sNrBSSJguGeQCKkSpnVrRqo921c.jpg,,https://www.youtube.com/watch?v=IMvwgtSj3Bk,[],1,0,[],,,[],[],[],
3111,1386877,I Am the End of the World,Io sono la fine del mondo,,"Forced to come back to Palermo to take care of his elderly parents, a deadpan driver-for-hire takes advantage of the situation to get back at the rigid authority figures who ruined his teenage years.",90,0,6000543,2025-01-09,Released,0.778875,5.35,63,,/eyyAmXTFLYJY0WMZWYCr5bbOtsC.jpg,/3amhHtHYHXIhWfUf5bpm31mDWB7.jpg,,https://www.youtube.com/watch?v=xnmeTB3E4Yo,[],1,0,[],,,[],[],[],
12635,940247,Pierce,刺心切骨,,"Shy and sweet-natured Zijie spends his time learning the art of fencing and listening to his widowed mother, Ai Ling, sing at a local nightclub. When Zijie’s older brother Zihan – a three-time national fencing champion – is released from juvenile prison, Zijie remains intent upon seeing him, despite his mother’s wishes. As Zihan starts mentoring his younger brother, their bond strengthens. But as Zijie develops newfound skills as a fencer and a romance with his teammate blossoms, Zihan’s innocence becomes more questionable.",109,0,0,2024-11-07,Released,3.326,7.0,1,,/87yscLQThosHx2VwnUGX1LfmhCZ.jpg,/4ggd2yJ0YpWEpAwnJ75NUzByRkc.jpg,https://www.youtube.com/watch?v=FQgcG7I2aho,,[],1,0,[],,,[],[],[],
4725,1402778,PUNK CLT,PUNK CLT,,,0,0,0,2024-12-17,Released,0.584,0.0,0,,/9iobRhux3loqx72xfDx4rM5T89R.jpg,,,,[],1,0,[],,,[],[],[],
21487,968448,Mr. Ex,مستر إكس,,"Farid is an elusive individual renowned for his absence rather than his presence. He gained fame through the alias ""Mr. Ex,"" as he became sought after by men to assist in their marital separations. However, the situation takes an unexpected twist when Farid's former love, Tiba Al-Akkad, reemerges onto the scene.",104,0,0,2023-06-28,Released,1.928,4.2,6,,/pQlIYgHpQPIYtUruYMLuJlLQCU4.jpg,/uqQpCZjxACb30BXsN0z06dIRQsG.jpg,,https://www.youtube.com/watch?v=hJFryqrTxmU,[],1,0,[],,,[],[],[],
28563,1281868,CRISIS,CRISIS,,A man tries to find a moment of silence amidst the chaos of a busy city and his own troubled mind.,9,0,0,2023-04-07,Released,0.466,10.0,1,,/b6LO57ZI0kZdb7mvMt6IYZkk0Xy.jpg,/iXwJJL9Sd7grpBFnHvFGs16Hzk3.jpg,,,[],1,0,[],,,[],[],[],
31830,1436174,Twin Flames Part 2,Twin Flames Part 2,,"Aman and Naina's fateful meeting in the park has ripple effects, their personal lives go for a toss and now they must learn how to navigate through the mess.",18,0,0,2025-02-12,Released,0.11750000000000001,6.0,1,,/7fpYa1LOU0LiKE9Om5dhLiw7YLo.jpg,/o9lCfLp7EUnOCebyZI9xodmSFy1.jpg,,,[],1,0,[],,,[],[],[],
16773,1273574,Flora,Flora,,,0,0,0,2024-04-21,Released,0.436,6.0,1,,/dTm5WcLISdVZ5mknFITfLQMHFDm.jpg,/8rlbDLq9rHBbJhjVFiZ7rmxewng.jpg,,,[],1,0,[],,,[],[],[],
15676,1247136,Forest Killer,Lesní vrah,,"The film is based on real events – in 2005 Viktor Kalivoda murdered 3 random strollers he chanced upon in the forests in Czechia. The case received much attention for its lack of motive. After his arrest, Kalivoda confessed, but did not reveal his motive. The film will closely observe one year in his life leading up to the murders and his arrest.",0,0,0,2024-04-25,Released,0.629375,4.0,2,,/4ClbNd91Vgan3lCJtSQM75Rfxgy.jpg,/uDkxvVjQD1aTSIY6FcvUMUPXGuy.jpg,,,[],1,0,[],,,[],[],[],
26435,1034181,Ahimsa,టీజ‌ర్‌,,"Raghu (Abhiram Daggubati) is a farmer in a remote village and a follower of the principle of Ahimsa (non-violence) taught by Mahatma Gandhi, so much so that even when his girlfriend Ahalya (Geethika Tiwary) — who also happens to be his first cousin — calls for help after being molested, he delivers a moral lesson to the perpetrator in the importance of respecting women.",0,0,0,2023-06-02,Released,0.918,7.0,1,,/uPVS5dGVjKV11EKZRwo41iFLhe8.jpg,/nFn58BOjs1gtmTnXv4RuoDj2Bo7.jpg,,,[],1,0,[],,,[],[],[],
19005,845659,Perfect Addiction,Perfect Addiction,Passion. Determination. Obsession.,A female boxing trainer discovers that her champion cage-fighter boyfriend has been cheating on her with her sister and decides to seek revenge by training up his arch-rival to challenge him.,97,0,0,2023-02-16,Released,106.148,6.77,293,,/ucO3NFIvMff71cBRR5EgYXPKWMC.jpg,/sE6uilkTOIdg1zbZ3S8UKJ7Q9Av.jpg,https://www.youtube.com/watch?v=gT-zPqsaRhs,https://www.youtube.com/watch?v=FibtBUxV9hY,[],1,0,[],,,[],[],[],
22141,1084672,Coconut Head Generation,Coconut Head Generation,,"Every Thursday, a group of students from the University of Ibadan, the oldest in Nigeria, organizes a film club, transforming a small amphitheater into a political agora where they refine their vision and develop a critical voice. ""Coconut Head Generation"", a scornful expression to designate a stubborn and brainless youth, takes on a whole new meaning when the students turn this stigma around to claim their freedom of thought.",87,0,0,2023-03-24,Released,2.165,2.0,1,,/2BvYdRmzg5X0sObiZaNEyQcMXXm.jpg,/aXD8v63srUlwZYcvU63CGjmPynw.jpg,,https://www.youtube.com/watch?v=HET6N0TI4G0,[],1,0,[],,,[],[],[],
3653,1325795,The Perfect Club,El club perfecto,,"Diego and Mirko, initially rivals, become close friends and form a club with the most eccentric students in their class, united by their shared mission to steal exams. As they devise and execute a complex and risky plan, their bond deepens, forging a relationship that will shape their futures.",0,0,0,2024-12-31,Released,1.257,0.0,0,,/bemOkaHcvs38PaTt0wNRKmYmeEo.jpg,,,,[],1,0,[],,,[],[],[],
